container_id,field,stub_name,kind,key,rtype,value,expression,line_no,time,extra
1856709611968,1,__AS__,INNER_FIELD,1856709561216,int,5,<class 'set'>[1],9,69,
1856688579920,__PALADIN_TEMP_AUG_ASSIGN_VAR__0,__AS__,VAR,1856709562512,int,7,__PALADIN_TEMP_AUG_ASSIGN_VAR__0,9,72,
1856688579920,total_slices,__AS__,VAR,1856709562272,int,7,total_slices,9,73,
1856688579920,__PALADIN_TEMP_AUG_ASSIGN_VAR__2,__AS__,VAR,1856709570000,int,4,__PALADIN_TEMP_AUG_ASSIGN_VAR__2,15,74,
1856688579920,j,__AS__,VAR,1856709687760,int,4,j,15,75,
1856688579920,set,__FC__,VAR,1856709685744,function,,set([a[j]]),8,76,"args = [4], kwargs = "
1856688579920,seen,__AS__,VAR,1856709679072,set,1856709615328,seen,9,77,
1856709615328,0,__AS__,INNER_FIELD,1856709681424,int,3,<class 'set'>[0],9,77,
1856709615328,1,__AS__,INNER_FIELD,1856709569952,int,4,<class 'set'>[1],9,77,
1856709615328,2,__AS__,INNER_FIELD,1856709566784,int,5,<class 'set'>[2],9,77,
1856688579920,__PALADIN_TEMP_AUG_ASSIGN_VAR__0,__AS__,VAR,1856709224544,int,8,__PALADIN_TEMP_AUG_ASSIGN_VAR__0,9,81,
1856688579920,total_slices,__AS__,VAR,1856709220464,int,8,total_slices,9,82,
1856688579920,__PALADIN_TEMP_AUG_ASSIGN_VAR__1,__AS__,VAR,1856709230064,int,3,__PALADIN_TEMP_AUG_ASSIGN_VAR__1,11,83,
1856688579920,i,__AS__,VAR,1856709226080,int,3,i,11,84,
1856688579920,j,__AS__,VAR,1856709685792,int,3,j,11,85,
1856688579920,set,__FC__,VAR,1856709679456,function,,set(),13,86,"args = , kwargs = "
1856688579920,seen,__AS__,VAR,1856709562560,set,1856709611520,seen,11,87,
1856688579920,set,__FC__,VAR,1856709568800,function,,set([a[j]]),8,88,"args = [5], kwargs = "
1856688579920,seen,__AS__,VAR,1856709572064,set,1856709611744,seen,9,89,
1856709611744,0,__AS__,INNER_FIELD,1856709561120,int,5,<class 'set'>[0],9,89,
1856688579920,__PALADIN_TEMP_AUG_ASSIGN_VAR__0,__AS__,VAR,1856709559440,int,9,__PALADIN_TEMP_AUG_ASSIGN_VAR__0,9,91,
1856688579920,total_slices,__AS__,VAR,1856709216048,int,9,total_slices,9,92,
1856688579920,__PALADIN_TEMP_AUG_ASSIGN_VAR__2,__AS__,VAR,1856709229968,int,4,__PALADIN_TEMP_AUG_ASSIGN_VAR__2,15,93,
1856688579920,j,__AS__,VAR,1856709230400,int,4,j,15,94,
1856688579920,set,__FC__,VAR,1856709230112,function,,set([a[j]]),8,95,"args = [4], kwargs = "
1856688579920,seen,__AS__,VAR,1856709222096,set,1856709609504,seen,9,96,
1856709609504,0,__AS__,INNER_FIELD,1856709227328,int,4,<class 'set'>[0],9,96,
1856709609504,1,__AS__,INNER_FIELD,1856709448976,int,5,<class 'set'>[1],9,96,
1856688579920,__PALADIN_TEMP_AUG_ASSIGN_VAR__0,__AS__,VAR,1856709445520,int,10,__PALADIN_TEMP_AUG_ASSIGN_VAR__0,9,99,
1856688579920,total_slices,__AS__,VAR,1856709673360,int,10,total_slices,9,100,
1856688579920,__PALADIN_TEMP_AUG_ASSIGN_VAR__1,__AS__,VAR,1856709683008,int,4,__PALADIN_TEMP_AUG_ASSIGN_VAR__1,11,101,
1856688579920,i,__AS__,VAR,1856709676144,int,4,i,11,102,
1856688579920,j,__AS__,VAR,1856709569712,int,4,j,11,103,
1856688579920,set,__FC__,VAR,1856709573552,function,,set(),13,104,"args = , kwargs = "
1856688579920,seen,__AS__,VAR,1856709558432,set,1856709211552,seen,11,105,
1856688579920,set,__FC__,VAR,1856709570816,function,,set([a[j]]),8,106,"args = [4], kwargs = "
1856688579920,seen,__AS__,VAR,1856709561696,set,1856709213344,seen,9,107,
1856709213344,0,__AS__,INNER_FIELD,1856709565728,int,4,<class 'set'>[0],9,107,
1856688579920,__PALADIN_TEMP_AUG_ASSIGN_VAR__0,__AS__,VAR,1856709570912,int,11,__PALADIN_TEMP_AUG_ASSIGN_VAR__0,9,109,
1856688579920,total_slices,__AS__,VAR,1856709568368,int,11,total_slices,9,110,
1856688579920,__PALADIN_TEMP_AUG_ASSIGN_VAR__1,__AS__,VAR,1856709221136,int,5,__PALADIN_TEMP_AUG_ASSIGN_VAR__1,11,111,
1856688579920,i,__AS__,VAR,1856709227472,int,5,i,11,112,
1856688579920,j,__AS__,VAR,1856709221712,int,5,j,11,113,
1856688579920,set,__FC__,VAR,1856709230256,function,,set(),13,114,"args = , kwargs = "
1856688579920,seen,__AS__,VAR,1856709227904,set,1856709609952,seen,11,115,
1856688579920,naive,__UNDEF__,VAR,1856709224016,function,naive,naive,2,116,
1856709624896,c_naive,__AS__,VAR,1856709227136,int,11,c_naive,22,117,
